"COISS_2004","data/1465674475_1465709620/N1465677100_2.LBL ","co-iss-n1465677100       ","PHOEBE    ", -39.327,  10.791, -43.466,  12.011, 296.863, 345.301, 170.845, 219.282,  38.361,  86.798,   0.07808,   0.07865,   0.09728,  13.11317,   13042.655,   13128.688,  84.394,  84.588,   0.298,  47.895,  36.662,  89.656, -12.848, -15.074,  23.465,  25.546, 336.145, 258.503,   0.07867,   13128.962,  84.091
"COISS_2004","data/1465674475_1465709620/N1465677194_2.LBL ","co-iss-n1465677194       ","PHOEBE    ", -58.657,  -2.901, -61.135,  -3.187, 262.179, 332.563, 184.588, 254.972,   3.115,  73.499,   0.16299,   0.16426,   0.18446,  13.09621,   13615.306,   13708.036,  84.551,  84.919,  18.029,  73.812,  27.947,  89.281, -12.848, -15.091,  23.413,  25.484, 337.150, 259.064,   0.16433,   13713.020,  84.467
"COISS_2004","data/1465674475_1465709620/N1465677211_2.LBL ","co-iss-n1465677211       ","PHOEBE    ", -61.569,  -3.025, -63.859,  -3.323, 262.471, 333.280, 184.062, 254.870,   3.297,  74.105,   0.08216,   0.08280,   0.09310,  17.18500,   13726.474,   13820.777,  84.619,  84.984,  17.245,  73.709,  28.087,  89.724, -12.848, -15.094,  23.403,  25.472, 337.341, 259.174,   0.08283,   13824.067,  84.534
"COISS_2004","data/1465674475_1465709620/N1465677277_2.LBL ","co-iss-n1465677277       ","PHOEBE    ", -62.866,  -3.891, -65.025,  -4.276, 227.171, 301.491, 216.554, 301.732, -32.423,  41.897,   0.16911,   0.17050,   0.19355,   8.29893,   14136.914,   14227.140,  84.648,  85.064,  50.124,  99.718,  29.036,  88.823, -12.848, -15.106,  23.369,  25.431, 338.045, 259.594,   0.17057,   14233.709,  84.775
"COISS_2004","data/1465674475_1465709620/N1465677294_2.LBL ","co-iss-n1465677294       ","PHOEBE    ", -62.220,  -4.459, -64.461,  -4.900, 223.751, 306.461, 211.775, 300.556, -35.960,  46.750,   0.08522,   0.08591,   0.09814,  41.85542,   14248.600,   14341.155,  84.714,  85.128,  49.744,  99.544,  29.665,  89.882, -12.848, -15.109,  23.360,  25.420, 338.236, 259.711,   0.08595,   14344.853,  84.838
"COISS_2004","data/1465674475_1465709620/N1465677353_2.LBL ","co-iss-n1465677353       ","PHOEBE    ", -60.954,  18.465, -63.228,  20.164, 249.798, 323.123, 195.745, 270.223, -10.307,  63.018,   0.17474,   0.17618,   0.17535,   8.71168,   14603.724,   14708.132,  84.975,  85.424,  29.545,  92.389,   4.494,  88.842, -12.848, -15.119,  23.331,  25.384, 338.868, 260.105,   0.17631,   14712.767,  85.039
"COISS_2004","data/1465674475_1465709620/N1465677386_2.LBL ","co-iss-n1465677386       ","PHOEBE    ", -63.583,  18.516, -65.671,  20.223, 250.046, 328.506, 190.722, 270.309, -10.289,  68.172,   0.08863,   0.08935,   0.08893,   8.95617,   14813.594,   14918.453,  85.087,  85.534,  28.665,  92.491,   4.444,  89.429, -12.848, -15.125,  23.315,  25.365, 339.228, 260.334,   0.08941,   14922.638,  85.149
"COISS_2004","data/1465674475_1465709620/N1465677447_2.LBL ","co-iss-n1465677447       ","PHOEBE    ", -22.393,  42.817, -25.874,  45.558, 267.812,   0.389, 159.496, 252.074,   7.048,  99.626,   0.09096,   0.09165,   0.09185,  18.93524,   15197.732,   15305.627,  85.341,  85.770,   0.673,  86.761,   7.818,  89.723, -12.848, -15.135,  23.286,  25.330, 339.886, 260.763,   0.09171,   15305.958,  85.343
"COISS_2004","data/1465674475_1465709620/N1465677502_2.LBL ","co-iss-n1465677502       ","PHOEBE    ", -22.356,  43.042, -25.754,  45.794, 268.941, 359.307, 161.168, 251.534,   7.783,  98.149,   0.18604,   0.18742,   0.18807,   8.86481,   15541.247,   15648.744,  85.510,  85.926,   2.082,  86.567,   8.314,  88.789, -12.847, -15.144,  23.261,  25.300, 340.474, 261.157,   0.18754,   15649.319,  85.508
"COISS_2004","data/1465674475_1465709620/N1465677542_2.LBL ","co-iss-n1465677542       ","PHOEBE    ", -22.711,  43.539, -26.152,  46.300, 268.997,   0.065, 160.831, 251.899,   7.553,  98.621,   0.18898,   0.19037,   0.19099,   7.83795,   15787.184,   15893.996,  85.621,  86.033,   0.813,  86.986,   8.178,  88.609, -12.847, -15.151,  23.244,  25.279, 340.896, 261.444,   0.19049,   15895.292,  85.622
